0.11925,0.00014333125616871405,2.7496956555175606e-06
0.178875,0.0001439740053907446,3.987917844163555e-06
0.2385,0.00014425581087438262,5.0734878815407265e-06
0.298125,0.00014430363011747662,5.952487980803755e-06
0.35775,0.0001442227495916376,6.837577995234997e-06
0.477,0.00014383222929546043,8.298828070965978e-06
0.59625,0.00014338968789858744,9.671939620614415e-06
0.7155,0.00014277741397171158,1.0891696107937727e-05
0.954,0.00014141438753223923,1.304210130040291e-05
1.1925,0.0001400554920935586,1.499295668458578e-05
1.431,0.00013874975704946543,1.6763922296884015e-05
1.908,0.00013615645996640694,2.006182065584008e-05
2.385,0.0001336543641773041,2.3099837007894984e-05
2.862,0.0001311464436787509,2.5888859732899937e-05
3.816,0.00012609471232020056,3.0746302326825555e-05
4.77,0.00012114355275207237,3.708350232916198e-05
5.724,0.00011640054180819038,3.7876232252373076e-05
7.632,0.00010773632959418974,4.2384572872381625e-05
9.54,0.0001002493584909237,4.5206685729673464e-05
12.402,9.088248839931794e-05,4.766241540016933e-05
16.218,8.09689010031674e-05,4.924693208545059e-05
20.988,7.128346371252334e-05,5.0004768340469134e-05
26.712,6.21274262503655e-05,5.004724460100074e-05
34.344,5.2545510256441916e-05,4.9337447231524044e-05
43.884,4.4711364383113925e-05,4.784736716271448e-05
57.239999999999995,3.539786674233002e-05,4.542529523756261e-05
73.458,2.7588054528576096e-05,4.2624120925404486e-05
95.39999999999999,2.039612698204316e-05,3.9445926968975604e-05
